0;1
Jaylen Brown;2.0
Harrison Barnes;2.0
Jeremy Lamb;2.0
Carmelo Anthony;2.0
Jae Crowder;2.0
Marcus Morris;2.0
Kristaps Porzingis;2.0
Will Barton;2.0
Kyle Kuzma;2.0
Dirk Nowitzki;2.0
Rudy Gay;2.0
Dario Saric;2.0
Gorgui Dieng;1.0
Timofey Mozgov;1.0
Trevor Booker;1.0
Deyonta Davis;1.0
Jeff Withey;1.0
Roy Hibbert;1.0
Taj Gibson;1.0
Tarik Black;1.0
Cody Zeller;1.0
JaMychal Green;1.0
Aron Baynes;1.0
Cristiano Felicio;1.0
Ian Mahinmi;1.0
John Henson;1.0
Robin Lopez;1.0
Willie Cauley-Stein;1.0
Khem Birch;1.0
Larry Nance;1.0
Kosta Koufos;1.0
Kevon Looney;1.0
Langston Galloway;0.0
Gerald Henderson;0.0
Reggie Bullock;0.0
Glenn Robinson;0.0
Glenn Robinson III;0.0
Raymond Felton;0.0
Raul Neto;0.0
Luol Deng;0.0
Georges Niang;0.0
Lance Thomas;0.0
Hollis Thompson;0.0
Ian Clark;0.0
Malcolm Delaney;0.0
Iman Shumpert;0.0
Malik Beasley;0.0
Isaiah Canaan;0.0
Quinn Cook;0.0
Gerald Green;0.0
Richard Jefferson;0.0
J.R. Smith;0.0
Luke Kennard;0.0
Devin Harris;0.0
Luis Scola;0.0
Leandro Barbosa;0.0
Dorian Finney-Smith;0.0
Doug McDermott;0.0
Sam Dekker;0.0
E'Twaun Moore;0.0
Luke Babbitt;0.0
Elie Okobo;0.0
Garrett Temple;0.0
Rodney McGruder;0.0
Rodney Hood;0.0
Ersan Ilyasova;0.0
Rodions Kurucs;0.0
Frank Jackson;0.0
Frank Kaminsky;0.0
Luke Kornet;0.0
Furkan Korkmaz;0.0
Quincy Acy;0.0
Markieff Morris;0.0
Marco Belinelli;0.0
Joffrey Lauvergne;0.0
John Jenkins;0.0
Jon Leuer;0.0
Jonas Jerebko;0.0
Jonathon Simmons;0.0
Miles Bridges;0.0
Mike Scott;0.0
Mike Muscala;0.0
Mike Dunleavy;0.0
Josh Okogie;0.0
Justin Anderson;0.0
Justin Holiday;0.0
Justin Jackson;0.0
Meyers Leonard;0.0
K.J. McDaniels;0.0
Keita Bates-Diop;0.0
Matt Barnes;0.0
Kelly Oubre;0.0
Kevin Huerter;0.0
Joe Johnson;0.0
Marquese Chriss;0.0
Jodie Meeks;0.0
Patrick Patterson;0.0
Kris Humphries;0.0
Jake Layman;0.0
Pat Connaughton;0.0
James Ennis;0.0
Omri Casspi;0.0
Jared Dudley;0.0
Jarell Martin;0.0
Jason Smith;0.0
Norman Powell;0.0
Shane Larkin;0.0
Jeff Green;0.0
Kevin Martin;0.0
Jerian Grant;0.0
Nik Stauskas;0.0
Jerryd Bayless;0.0
Mario Hezonja;0.0
Derrick Williams;0.0
Juan Hernangomez;0.0
Torrey Craig;0.0
Ben McLemore;0.0
Anthony Tolliver;0.0
Tony Snell;0.0
Darrell Arthur;0.0
Darius Miller;0.0
Danuel House;0.0
Dante Exum;0.0
Dante Cunningham;0.0
Arron Afflalo;0.0
Austin Rivers;0.0
Troy Williams;0.0
Damyean Dotson;0.0
Brian Roberts;0.0
Avery Bradley;0.0
Tyus Jones;0.0
D.J. Wilson;0.0
Wayne Selden;0.0
Ty Lawson;0.0
Courtney Lee;0.0
Cedi Osman;0.0
Thon Maker;0.0
Corey Brewer;0.0
Chandler Parsons;0.0
Beno Udrih;0.0
Channing Frye;0.0
Tyler Dorsey;0.0
Tim Hardaway;0.0
Chase Budinger;0.0
Tyler Ennis;0.0
Timothe Luwawu-Cabarrot;0.0
Tyler Johnson;0.0
Wayne Ellington;0.0
Vince Carter;0.0
Shelvin Mack;0.0
Alec Burks;0.0
Alex Caruso;0.0
Solomon Hill;0.0
Wilson Chandler;0.0
Trey Lyles;0.0
